OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,FullAddress,UniqueID,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,geometry_wkt,_matched_from_input_file,_source_file
,6051001019,,10310.0,,,South,,,Avalon,Boulevard,,,,,,,,,,,,,90002,,Los Angeles,Los Angeles,,,,,LA City,{9EDC209A-1999-4498-A3B7-70610229D473},0.0,,9EDC209A-1999-4498-A3B7-70610229D473,Unknown,,S,,,Blvd,S Avalon Blvd,2023-09-12 23:03:18+00:00,10310 S Avalon Blvd Los Angeles 90002,9EDC209A-1999-4498-A3B7-70610229D473_10310_S_Avalon_Blvd_Los_Angeles_90002,Avalon,10310 S Avalon Boulevard Blvd Los Angeles 90002,,,POINT (6481342.07066 1801853.619995),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6051030003,,10716.0,1/2,,South,,,Avalon,Boulevard,,,,,,,,,,,,,90002,,Los Angeles,Los Angeles,,,,,LA City,{F3254AD3-45D9-4F50-A477-E4C66A454B8F},0.0,,F3254AD3-45D9-4F50-A477-E4C66A454B8F,Unknown,,S,,,Blvd,S Avalon Blvd,2024-05-12 21:05:27+00:00,10716 1/2 S Avalon Blvd Los Angeles 90002,F3254AD3-45D9-4F50-A477-E4C66A454B8F_10716_1/2_S_Avalon_Blvd_Los_Angeles_90002,Avalon,10716 1/2 S Avalon Boulevard Blvd Los Angeles 90002,,,POINT (6481302.178023 1800201.316541),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6055011056,,1409.0,,,West,,,97th,Street,,,,,,,,,,,,,90044,,unincorporated,Los Angeles,,,,,LACO DPW House Numbering Map,{173F0B39-0669-4E84-AC7A-CDBBBD57013A},0.0,,173F0B39-0669-4E84-AC7A-CDBBBD57013A,Unknown,,W,,,St,W 97th St,2023-07-27 20:35:52+00:00,1409 W 97th St Los Angeles 90044,173F0B39-0669-4E84-AC7A-CDBBBD57013A_1409_W_97th_St_Los_Angeles_90044,97th,1409 W 97th Street St Los Angeles 90044,,,POINT (6470515.771774 1803554.922366),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6055013044,,1408.0,,,West,,,98th,Street,,,,,,,,,,,,,90044,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{8EF26E95-5637-4DCB-81D7-7AD3E7A7EAA7},0.0,,8EF26E95-5637-4DCB-81D7-7AD3E7A7EAA7,Unknown,,W,,,St,W 98th St,2015-05-04 20:36:40+00:00,1408 W 98th St Los Angeles 90044,8EF26E95-5637-4DCB-81D7-7AD3E7A7EAA7_1408_W_98th_St_Los_Angeles_90044,98th,1408 W 98th Street St Los Angeles 90044,,,POINT (6470476.610435 1803121.650923),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6055014043,,1403.0,,,West,,,Century,Boulevard,,,,,,,,,,,,,90044,,Unincorporated,Los Angeles,,,,,LACO DPW House Numbering Map,{5C1CBEC4-103F-4864-828C-AC275056D155},0.0,,5C1CBEC4-103F-4864-828C-AC275056D155,Unknown,,W,,,Blvd,W Century Blvd,2015-05-04 16:39:36+00:00,1403 W Century Blvd Los Angeles 90044,5C1CBEC4-103F-4864-828C-AC275056D155_1403_W_Century_Blvd_Los_Angeles_90044,Century,1403 W Century Boulevard Blvd Los Angeles 90044,,,POINT (6470546.260231 1802750.449894),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6056004016,,1110.0,B,,West,,,93rd,Street,,,,,,,,,,,,,90044,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{D6D32997-0B71-4650-8AC2-9189B503EA94},0.0,,D6D32997-0B71-4650-8AC2-9189B503EA94,Unknown,,W,,,St,W 93rd St,2019-07-08 16:38:19+00:00,1110 B W 93rd St Los Angeles 90044,D6D32997-0B71-4650-8AC2-9189B503EA94_1110_B_W_93rd_St_Los_Angeles_90044,93rd,1110 B W 93rd Street St Los Angeles 90044,,,POINT (6472413.460892 1804939.566251),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6056004049,,1131.0,,,East,,,94th,Street,,,,,,,,,,,,,90044,,Unincorporated,Los Angeles,,,,,LACO DPW House Numbering Map,{3525A477-E8CA-47C3-BD9E-03D0BE2F69CA},0.0,,3525A477-E8CA-47C3-BD9E-03D0BE2F69CA,Unknown,,E,,,St,E 94th St,2015-05-01 18:10:42+00:00,1131 E 94th St Los Angeles 90044,3525A477-E8CA-47C3-BD9E-03D0BE2F69CA_1131_E_94th_St_Los_Angeles_90044,94th,1131 E 94th Street St Los Angeles 90044,,,POINT (6472169.487627 1804714.323263),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6056019005,,1140.0,A,,West,,,99th,Street,,,,,,,,,,,,,90044,,unincorporated,Los Angeles,,,,,LACO DPW Add,{7CA845D0-2FC1-4186-8DBF-F245C0C81A0B},0.0,,7CA845D0-2FC1-4186-8DBF-F245C0C81A0B,Unknown,,W,,,St,W 99th St,2023-08-10 20:26:46+00:00,1140 A W 99th St Los Angeles 90044,7CA845D0-2FC1-4186-8DBF-F245C0C81A0B_1140_A_W_99th_St_Los_Angeles_90044,99th,1140 A W 99th Street St Los Angeles 90044,,,POINT (6472108.125545 1802810.352333),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6056019005,,1140.0,C,,West,,,99th,Street,,,,,,,,,,,,,90044,,unincorporated,Los Angeles,,,,,LACO DPW Add,{CBC01288-37D6-4E12-8168-2887725D657A},0.0,,CBC01288-37D6-4E12-8168-2887725D657A,Unknown,,W,,,St,W 99th St,2023-08-10 20:26:46+00:00,1140 C W 99th St Los Angeles 90044,CBC01288-37D6-4E12-8168-2887725D657A_1140_C_W_99th_St_Los_Angeles_90044,99th,1140 C W 99th Street St Los Angeles 90044,,,POINT (6472084.411682 1802745.834746),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6056019005,,1140.0,B,,West,,,99th,Street,,,,,,,,,,,,,90044,,unincorporated,Los Angeles,,,,,LACO DPW Add,{849F46E3-D1FA-46F0-BC97-D1E022547558},0.0,,849F46E3-D1FA-46F0-BC97-D1E022547558,Unknown,,W,,,St,W 99th St,2023-08-10 20:26:46+00:00,1140 B W 99th St Los Angeles 90044,849F46E3-D1FA-46F0-BC97-D1E022547558_1140_B_W_99th_St_Los_Angeles_90044,99th,1140 B W 99th Street St Los Angeles 90044,,,POINT (6472088.942841 1802811.872999),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6056019005,,1140.0,D,,West,,,99th,Street,,,,,,,,,,,,,90044,,unincorporated,Los Angeles,,,,,LACO DPW Add,{003DD9A3-15B2-41CB-9181-A2EC515E7D55},0.0,,003DD9A3-15B2-41CB-9181-A2EC515E7D55,Unknown,,W,,,St,W 99th St,2023-08-10 20:26:46+00:00,1140 D W 99th St Los Angeles 90044,003DD9A3-15B2-41CB-9181-A2EC515E7D55_1140_D_W_99th_St_Los_Angeles_90044,99th,1140 D W 99th Street St Los Angeles 90044,,,POINT (6472101.208892 1802746.279627),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6059022001,,1400.0,,,West,,,103rd,Street,,,,,,,,,,,,,90044,,unincorporated,Los Angeles,,,,,LACO DPW House Numbering Map,{4CBA8B79-D4AF-4C39-839B-C063DBF95BD5},0.0,,4CBA8B79-D4AF-4C39-839B-C063DBF95BD5,Unknown,,W,,,St,W 103rd St,2023-07-27 20:35:52+00:00,1400 W 103rd St Los Angeles 90044,4CBA8B79-D4AF-4C39-839B-C063DBF95BD5_1400_W_103rd_St_Los_Angeles_90044,103rd,1400 W 103rd Street St Los Angeles 90044,,,POINT (6470525.547345 1801791.383242),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6059024024,,10219.0,,,South,,,Normandie,Avenue,,,,,,,,,,,,,90047,,Unincorporated,Los Angeles,,,,,LACO DPW House Numbering Map,{18968830-5F97-413D-B352-A9356D377711},0.0,,18968830-5F97-413D-B352-A9356D377711,Unknown,,S,,,Ave,S Normandie Ave,2015-05-04 10:14:07+00:00,10219 S Normandie Ave Los Angeles 90047,18968830-5F97-413D-B352-A9356D377711_10219_S_Normandie_Ave_Los_Angeles_90047,Normandie,10219 S Normandie Avenue Ave Los Angeles 90047,,,POINT (6470522.462378 1801948.087653),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6061033010,,437.0,,,West,,,108Th,Street,,,,,,,,,,,,,90003,,Los Angeles,Los Angeles,,,,,LA City,{FFDCEFB9-C6AA-4268-BA62-AEF86B0127E2},0.0,,FFDCEFB9-C6AA-4268-BA62-AEF86B0127E2,Unknown,,W,,,St,W 108Th St,2023-09-12 23:03:18+00:00,437 W 108Th St Los Angeles 90003,FFDCEFB9-C6AA-4268-BA62-AEF86B0127E2_437_W_108Th_St_Los_Angeles_90003,108Th,437 W 108Th Street St Los Angeles 90003,,,POINT (6476206.706587 1800076.253143),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6065035027,,10716.0,,,South,,,Willowbrook,Avenue,,,,,,,,,,,,,90002,,Los Angeles,Los Angeles,,,,,LA City,{23F6D9E3-63EA-4698-AC87-07526C020E7D},0.0,,23F6D9E3-63EA-4698-AC87-07526C020E7D,Unknown,,S,,,Ave,S Willowbrook Ave,2024-05-12 21:05:27+00:00,10716 S Willowbrook Ave Los Angeles 90002,23F6D9E3-63EA-4698-AC87-07526C020E7D_10716_S_Willowbrook_Ave_Los_Angeles_90002,Willowbrook,10716 S Willowbrook Avenue Ave Los Angeles 90002,,,POINT (6488135.932072 1799978.483325),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6065035027,,10716.0,1/2,,South,,,Willowbrook,Avenue,,,,,,,,,,,,,90002,,Los Angeles,Los Angeles,,,,,LA City,{82179E28-7F23-438E-8C52-905DB47463BF},0.0,,82179E28-7F23-438E-8C52-905DB47463BF,Unknown,,S,,,Ave,S Willowbrook Ave,2024-05-12 21:05:27+00:00,10716 1/2 S Willowbrook Ave Los Angeles 90002,82179E28-7F23-438E-8C52-905DB47463BF_10716_1/2_S_Willowbrook_Ave_Los_Angeles_90002,Willowbrook,10716 1/2 S Willowbrook Avenue Ave Los Angeles 90002,,,POINT (6488111.266111 1799978.483325),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6067028003,,2054.0,,,East,,,105th,Street,,,,,,,,,,,,,90059,,Los Angeles,Los Angeles,,,,,CAMS,{E8FE2F7D-7E79-4AAD-B823-28E69F813B59},0.0,,E8FE2F7D-7E79-4AAD-B823-28E69F813B59,Unknown,,E,,,St,E 105th St,2016-08-03 12:58:41+00:00,2054 E 105th St Los Angeles 90059,E8FE2F7D-7E79-4AAD-B823-28E69F813B59_2054_E_105th_St_Los_Angeles_90059,105th,2054 E 105th Street St Los Angeles 90059,,,POINT (6490228.365223 1799381.812602),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6068009008,,10715.0,1/2,,South,,,Gorman,Avenue,,,,,,,,,,,,,90002,,Los Angeles,Los Angeles,,,,,LA City,{A00E8E5F-D6E0-4F6F-94EE-B5F5ABD75B09},0.0,,A00E8E5F-D6E0-4F6F-94EE-B5F5ABD75B09,Unknown,,S,,,Ave,S Gorman Ave,2024-05-12 21:05:27+00:00,10715 1/2 S Gorman Ave Los Angeles 90002,A00E8E5F-D6E0-4F6F-94EE-B5F5ABD75B09_10715_1/2_S_Gorman_Ave_Los_Angeles_90002,Gorman,10715 1/2 S Gorman Avenue Ave Los Angeles 90002,,,POINT (6491550.203459 1800056.833234),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6069022020,,1622.0,,,East,,,133th,Street,,,,,,,,,,,,,90059,,Los Angeles,Los Angeles,,,,,Assessor,{F81C0F24-BFB4-4E57-8BE2-599296A155DC},0.0,,F81C0F24-BFB4-4E57-8BE2-599296A155DC,Unknown,,E,,,St,E 133th St,2024-04-27 17:13:09+00:00,1622 E 133th St Los Angeles 90059,F81C0F24-BFB4-4E57-8BE2-599296A155DC_1622_E_133th_St_Los_Angeles_90059,133th,1622 E 133th Street St Los Angeles 90059,,,POINT (6487201.088141 1797654.172029),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6071004029,,10960.0,,,South,,,Avalon,Boulevard,,,,,,,,,,,,,90059,,Los Angeles,Los Angeles,,,,,LA City,{A588EB1B-8363-4E98-9AEA-15B52037B336},0.0,,A588EB1B-8363-4E98-9AEA-15B52037B336,Unknown,,S,,,Blvd,S Avalon Blvd,2023-09-12 23:03:18+00:00,10960 S Avalon Blvd Los Angeles 90059,A588EB1B-8363-4E98-9AEA-15B52037B336_10960_S_Avalon_Blvd_Los_Angeles_90059,Avalon,10960 S Avalon Boulevard Blvd Los Angeles 90059,,,POINT (6481288.975294 1799224.350319),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6071004029,,10962.0,1/2,,South,,,Avalon,Boulevard,,,,,,,,,,,,,90059,,Los Angeles,Los Angeles,,,,,LA City,{8F23EBB5-901E-49A0-B279-7C00C78569BD},0.0,,8F23EBB5-901E-49A0-B279-7C00C78569BD,Unknown,,S,,,Blvd,S Avalon Blvd,2024-05-12 21:05:27+00:00,10962 1/2 S Avalon Blvd Los Angeles 90059,8F23EBB5-901E-49A0-B279-7C00C78569BD_10962_1/2_S_Avalon_Blvd_Los_Angeles_90059,Avalon,10962 1/2 S Avalon Boulevard Blvd Los Angeles 90059,,,POINT (6481305.80236 1799218.326709),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6076029005,,11217.0,1/2,,South,,,Raymond,Avenue,,,,,,,,,,,,,90044,,Unincorporated,Los Angeles,,,,,LACO DPW House Numbering Map,{73C4EBB3-D42F-42CB-BCF8-B6AE0241C6E6},0.0,,73C4EBB3-D42F-42CB-BCF8-B6AE0241C6E6,Unknown,,S,,,Ave,S Raymond Ave,2015-05-04 12:37:44+00:00,11217 1/2 S Raymond Ave Los Angeles 90044,73C4EBB3-D42F-42CB-BCF8-B6AE0241C6E6_11217_1/2_S_Raymond_Ave_Los_Angeles_90044,Raymond,11217 1/2 S Raymond Avenue Ave Los Angeles 90044,,,POINT (6471222.057435 1797848.362913),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6077017012,,1400.0,,,West,,,113th,Street,,,,,,,,,,,,,90044,,unincorporated,Los Angeles,,,,,LACO DPW House Numbering Map,{FE366363-D090-4CBE-9415-3C4FF3BAF0C1},0.0,,FE366363-D090-4CBE-9415-3C4FF3BAF0C1,Unknown,,W,,,St,W 113th St,2023-07-27 20:35:52+00:00,1400 W 113th St Los Angeles 90044,FE366363-D090-4CBE-9415-3C4FF3BAF0C1_1400_W_113th_St_Los_Angeles_90044,113th,1400 W 113th Street St Los Angeles 90044,,,POINT (6470501.903692 1797649.083128),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6078007015,,2059.0,,,East,,,111th,Street,,,,,,,,,,,,,90047,,Unincorporated,Los Angeles,,,,,LACO DPW House Numbering Map,{FC02165D-49A9-415E-806B-75D345B08D6A},0.0,,FC02165D-49A9-415E-806B-75D345B08D6A,Unknown,,E,,,St,E 111th St,2015-05-01 18:12:00+00:00,2059 E 111th St Los Angeles 90047,FC02165D-49A9-415E-806B-75D345B08D6A_2059_E_111th_St_Los_Angeles_90047,111th,2059 E 111th Street St Los Angeles 90047,,,POINT (6466009.08689 1798391.576394),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6079004901,,1354.0,,,,,,Laurel,Avenue,,,,,,,,,,,,,90044,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{0E163FCA-4F8D-4EAB-AF9F-116558479859},0.0,,0E163FCA-4F8D-4EAB-AF9F-116558479859,Unknown,,,,,Ave,Laurel Ave,2020-03-19 14:13:09+00:00,1354 Laurel Ave Los Angeles 90044,0E163FCA-4F8D-4EAB-AF9F-116558479859_1354_Laurel_Ave_Los_Angeles_90044,Laurel,1354 Laurel Avenue Ave Los Angeles 90044,,,POINT (6470863.326526 1796591.325073),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6079004901,,1355.0,,,,,,Laurel,Street,,,,,,,,,,,,,90044,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{4F2EE399-861D-4478-942E-AFD4BE9E0BE7},0.0,,4F2EE399-861D-4478-942E-AFD4BE9E0BE7,Unknown,,,,,St,Laurel St,2020-03-19 14:13:09+00:00,1355 Laurel St Los Angeles 90044,4F2EE399-861D-4478-942E-AFD4BE9E0BE7_1355_Laurel_St_Los_Angeles_90044,Laurel,1355 Laurel Street St Los Angeles 90044,,,POINT (6470873.743171 1796681.86295),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6079009027,,1239.0,,,East,,,118th,Street,,,,,,,,,,,,,90044,,Unincorporated,Los Angeles,,,,,LACO DPW House Numbering Map,{14CB0D16-6B29-4294-B9E7-85A4B9499A6A},0.0,,14CB0D16-6B29-4294-B9E7-85A4B9499A6A,Unknown,,E,,,St,E 118th St,2015-05-01 18:13:26+00:00,1239 E 118th St Los Angeles 90044,14CB0D16-6B29-4294-B9E7-85A4B9499A6A_1239_E_118th_St_Los_Angeles_90044,118th,1239 E 118th Street St Los Angeles 90044,,,POINT (6471513.737626 1795679.519154),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6088013024,,11627.0,,,South,,,Figueroa,Street,,,,,,,,,,,,,90044,,Los Angeles,Los Angeles,,,,,LA City,{0E70E4CA-08D4-4652-80E8-3AE41A364346},0.0,,0E70E4CA-08D4-4652-80E8-3AE41A364346,Unknown,,S,,,St,S Figueroa St,2023-09-12 23:03:18+00:00,11627 S Figueroa St Los Angeles 90044,0E70E4CA-08D4-4652-80E8-3AE41A364346_11627_S_Figueroa_St_Los_Angeles_90044,Figueroa,11627 S Figueroa Street St Los Angeles 90044,,,POINT (6475758.176316 1796213.663755),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6088013024,,11645.0,,,South,,,Figueroa,Street,,,,,,,,,,,,1-6,90044,,Los Angeles,Los Angeles,,,,,LA City,{79A86EE5-C660-489D-80CF-F2F5FE5B59F4},0.0,,79A86EE5-C660-489D-80CF-F2F5FE5B59F4,Unknown,,S,,,St,S Figueroa St,2023-09-12 23:03:18+00:00,11645 S Figueroa St 1-6 Los Angeles 90044,79A86EE5-C660-489D-80CF-F2F5FE5B59F4_11645_S_Figueroa_St_1-6_Los_Angeles_90044,Figueroa,11645 S Figueroa Street St 1-6 Los Angeles 90044,,,POINT (6475842.258169 1796144.481479),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6089019006,,1136.0,,,East,,,124th,Street,,,,,,,,,,,,,90044,,Unincorporated,Los Angeles,,,,,LACO DPW House Numbering Map,{83D904C9-2F10-4503-973F-5D3BEFF3BDD0},0.0,,83D904C9-2F10-4503-973F-5D3BEFF3BDD0,Unknown,,E,,,St,E 124th St,2015-05-06 10:40:54+00:00,1136 E 124th St Los Angeles 90044,83D904C9-2F10-4503-973F-5D3BEFF3BDD0_1136_E_124th_St_Los_Angeles_90044,124th,1136 E 124th Street St Los Angeles 90044,,,POINT (6472062.554442 1793405.942008),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6089030027,,1127.0,,,East,,El,Segundo,Boulevard,,,,,,,,,,,,,90247,,Unincorporated,Gardena,,,,,LACO DPW House Numbering Map,{C8278B73-20B9-4B2E-ACCA-A108891402C8},0.0,,C8278B73-20B9-4B2E-ACCA-A108891402C8,Unknown,,E,,,Blvd,E El Segundo Blvd,2015-05-04 08:58:33+00:00,1127 E El Segundo Blvd Gardena 90247,C8278B73-20B9-4B2E-ACCA-A108891402C8_1127_E_El_Segundo_Blvd_Gardena_90247,El Segundo,1127 E El Segundo Boulevard Blvd Gardena 90247,,,POINT (6472166.485337 1792182.570767),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6090001024,,12726.0,,,South,,,Western,Avenue,,,,,,,,,,,,,90249,,Unincorporated,Gardena,,,,,LACO DPW House Numbering Map,{C6FFDCBB-C451-4ABE-AF43-AAC7D7409BFC},0.0,,C6FFDCBB-C451-4ABE-AF43-AAC7D7409BFC,Unknown,,S,,,Ave,S Western Ave,2015-05-04 12:40:57+00:00,12726 S Western Ave Gardena 90249,C6FFDCBB-C451-4ABE-AF43-AAC7D7409BFC_12726_S_Western_Ave_Gardena_90249,Western,12726 S Western Avenue Ave Gardena 90249,,,POINT (6467969.734872 1792180.517294),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6090024017,,1527.0,,,East,,,122nd,Street,,,,,,,,,,,,,90047,,Unincorporated,Los Angeles,,,,,LACO DPW House Numbering Map,{0CDB7448-874D-442F-B6A9-9770E89FE854},0.0,,0CDB7448-874D-442F-B6A9-9770E89FE854,Unknown,,E,,,St,E 122nd St,2015-05-01 18:20:59+00:00,1527 E 122nd St Los Angeles 90047,0CDB7448-874D-442F-B6A9-9770E89FE854_1527_E_122nd_St_Los_Angeles_90047,122nd,1527 E 122nd Street St Los Angeles 90047,,,POINT (6469650.568452 1794237.282209),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6105003071,,16506.0,,,,,,La Salle,Avenue,,,,,,,,,,,,,90274,,Gardena    ,Palos Verdes Peninsula,Palos Verdes Estates,,,,Assessor,{8830CCC2-819C-476C-9E85-9214ACF4656F},0.0,,8830CCC2-819C-476C-9E85-9214ACF4656F,Unknown,,,,,Ave,La Salle Ave,2024-05-12 21:05:27+00:00,16506 La Salle Ave Palos Verdes Peninsula 90274,8830CCC2-819C-476C-9E85-9214ACF4656F_16506_La_Salle_Ave_Palos_Verdes_Peninsula_90274,La Salle,16506 La Salle Avenue Ave Gardena     90274,,,POINT (6468899.460046 1779209.559968),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6106002042,,1605.0,,,,,,168Th,Street,,,,,,,,,,,, ,90249, ,Gardena,Gardena,,,,,Office of Assessor - Add 202309,{52F6A7FB-B1BC-493B-B405-6FCDF3B7892C},0.0,,52F6A7FB-B1BC-493B-B405-6FCDF3B7892C,Unknown,,,,,St,168Th St,2023-09-24 01:07:07+00:00,1605 168Th St   Gardena 90249,52F6A7FB-B1BC-493B-B405-6FCDF3B7892C_1605_168Th_St___Gardena_90249,168Th,1605 168Th Street St   Gardena 90249,,,POINT (6469043.804574 1778613.789506),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6106010053,,17318.0,,,,,,Magnolia,Way,,,,,,,,,,,, ,90247,,Gardena,Gardena,,,,,Office of Assessor - Add 202309,{5077604A-F5BB-41F3-8529-0175803D4770},0.0,,5077604A-F5BB-41F3-8529-0175803D4770,Unknown,,,,,Wy,Magnolia Wy,2024-09-14 08:19:49+00:00,17318 Magnolia Wy   Gardena 90247,5077604A-F5BB-41F3-8529-0175803D4770_17318_Magnolia_Wy___Gardena_90247,Magnolia,17318 Magnolia Way Wy   Gardena 90247,,,POINT (6468690.643863 1776591.290598),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6106010060,,1669.0,,,,,,Begonia,Way,,,,,,,,,,,, ,90247,,Gardena,Gardena,,,,,Office of Assessor - Add 202309,{F9EBAF0E-44D0-44FE-8E23-591ED166DA06},0.0,,F9EBAF0E-44D0-44FE-8E23-591ED166DA06,Unknown,,,,,Wy,Begonia Wy,2024-09-14 08:19:49+00:00,1669 Begonia Wy   Gardena 90247,F9EBAF0E-44D0-44FE-8E23-591ED166DA06_1669_Begonia_Wy___Gardena_90247,Begonia,1669 Begonia Way Wy   Gardena 90247,,,POINT (6468517.373868 1776591.290598),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6106010087,,1671.0,,,,,,Orchid,Way,,,,,,,,,,,, ,90247, ,Gardena,Gardena,,,,,Office of Assessor - Add 202309,{EF9807C3-2079-4960-8602-FE89B0688B9F},0.0,,EF9807C3-2079-4960-8602-FE89B0688B9F,Unknown,,,,,Wy,Orchid Wy,2024-05-12 21:05:27+00:00,1671 Orchid Wy   Gardena 90247,EF9807C3-2079-4960-8602-FE89B0688B9F_1671_Orchid_Wy___Gardena_90247,Orchid,1671 Orchid Way Wy   Gardena 90247,,,POINT (6468771.621063 1776711.958992),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,6106013064,,1538.0,,,,,,Artesia,Square,,,,,,,,,,,Unit,A,90247, ,Gardena,Gardena,,,,,Office of Assessor - Add 202309,{78AB4304-3261-4988-A781-2DC8E6BF5B5C},0.0,,78AB4304-3261-4988-A781-2DC8E6BF5B5C,Unknown,,,,,Sq,Artesia Sq,2024-05-12 21:05:27+00:00,1538 Artesia Sq Unit A Gardena 90247,78AB4304-3261-4988-A781-2DC8E6BF5B5C_1538_Artesia_Sq_Unit_A_Gardena_90247,Artesia,1538 Artesia Square Sq Unit A Gardena 90247,,,POINT (6469647.920492 1775863.505636),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
