group_id,group_size,merge_key,FullAddress,OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,UniqueID,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,geometry_wkt,_has_u_pattern,_representative_address,_group,_old_addr,_validated_addr,_replaced,_rep_original_order,_rep_id_norm,_rep_addr_norm,_aligned_from_validation_order,_aligned_validation_input_address,_aligned_validation_uniqueid,_match_method,_matched_from_input_file,_source_file
36456,5,1/4 E CESAR E CHAVEZ AVE LOS ANGELES 90063,3485 1/4 E Cesar E Chavez Ave Los Angeles 90063,,5232003032,,3485.0,1/4,,East,,,Cesar E Chavez,Avenue,,,,,,,,,,,,,90063,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{CDB68188-4800-4FA9-AC98-02F6546C1C5F},0.0,,CDB68188-4800-4FA9-AC98-02F6546C1C5F,Unknown,,E,,,Ave,E Cesar E Chavez Ave,2023-12-14 00:51:07+00:00,CDB68188-4800-4FA9-AC98-02F6546C1C5F_3485_1/4_E_Cesar_E_Chavez_Ave_Los_Angeles_90063,Cesar E Chavez,3485 1/4 E Cesar E Chavez Avenue Ave Los Angeles 90063,,,POINT (6504212.26114 1837282.975973),False,3485 1/4 E Cesar E Chavez Ave Los Angeles 90063,36456,3485 1/4 E Cesar E Chavez Ave Los Angeles 90063,3485 1/4 E Cesar E Chavez Ave Los Angeles 90063,True,2496,CDB68188-4800-4FA9-AC98-02F6546C1C5F_3485_1/4_E_Cesar_E_Chavez_Ave_Los_Angeles_90063,3485 1/4 E Cesar E Chavez Ave Los Angeles 90063,3860,3485 1/4 E Cesar E Chavez Ave Los Angeles 90063,CDB68188-4800-4FA9-AC98-02F6546C1C5F_3485_1/4_E_Cesar_E_Chavez_Ave_Los_Angeles_90063,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
36478,5,1/4 N ROWAN AVE LOS ANGELES 90063,120 1/4 N Rowan Ave Los Angeles 90063,,5232023015,,120.0,1/4,,North,,,Rowan,Avenue,,,,,,,,,,,,,90063,,Unincorporated,Los Angeles,,,,,LACO DPW House Numbering Map,{7B94896E-56BC-4E33-8303-15F15BBA7C70},0.0,,7B94896E-56BC-4E33-8303-15F15BBA7C70,Unknown,,N,,,Ave,N Rowan Ave,2015-05-04 14:43:12+00:00,7B94896E-56BC-4E33-8303-15F15BBA7C70_120_1/4_N_Rowan_Ave_Los_Angeles_90063,Rowan,120 1/4 N Rowan Avenue Ave Los Angeles 90063,,,POINT (6505155.211026 1835737.707738),False,120 1/4 N Rowan Ave Los Angeles 90063,36478,120 1/4 N Rowan Ave Los Angeles 90063,120 1/4 N Rowan Ave Los Angeles 90063,True,2497,7B94896E-56BC-4E33-8303-15F15BBA7C70_120_1/4_N_Rowan_Ave_Los_Angeles_90063,120 1/4 N Rowan Ave Los Angeles 90063,3861,120 1/4 N Rowan Ave Los Angeles 90063,7B94896E-56BC-4E33-8303-15F15BBA7C70_120_1/4_N_Rowan_Ave_Los_Angeles_90063,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
36490,5,1/4 S DOWNEY RD LOS ANGELES 90023,1031 1/4 S Downey Rd Los Angeles 90023,,5236007005,,1031.0,1/4,,South,,,Downey,Road,,,,,,,,,,,,,90023,,Unincorporated,Los Angeles,Commerce,,,,LACO DPW House Numbering Map,{AC06959B-FACB-44DC-B415-AC5BBA76495A},0.0,,AC06959B-FACB-44DC-B415-AC5BBA76495A,Unknown,,S,,,Rd,S Downey Rd,2020-09-16 16:29:06+00:00,AC06959B-FACB-44DC-B415-AC5BBA76495A_1031_1/4_S_Downey_Rd_Los_Angeles_90023,Downey,1031 1/4 S Downey Road Rd Los Angeles 90023,,,POINT (6507008.851347 1830234.436921),False,1031 1/4 S Downey Rd Los Angeles 90023,36490,1031 1/4 S Downey Rd Los Angeles 90023,1031 1/4 S Downey Rd Los Angeles 90023,True,2498,AC06959B-FACB-44DC-B415-AC5BBA76495A_1031_1/4_S_Downey_Rd_Los_Angeles_90023,1031 1/4 S Downey Rd Los Angeles 90023,3862,1031 1/4 S Downey Rd Los Angeles 90023,AC06959B-FACB-44DC-B415-AC5BBA76495A_1031_1/4_S_Downey_Rd_Los_Angeles_90023,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
36498,5,1/4 S NORMANDIE AVE LOS ANGELES 90044,10908 1/4 S Normandie Ave Los Angeles 90044,,6076008017,,10908.0,1/4,,South,,,Normandie,Avenue,,,,,,,,,,,,,90044,,unincorporated,Los Angeles,,,,,LACO DPW House Numbering Map,{20C9A25D-51D8-4DD2-B930-879E3C707541},0.0,,20C9A25D-51D8-4DD2-B930-879E3C707541,Unknown,,S,,,Ave,S Normandie Ave,2023-07-27 20:35:52+00:00,20C9A25D-51D8-4DD2-B930-879E3C707541_10908_1/4_S_Normandie_Ave_Los_Angeles_90044,Normandie,10908 1/4 S Normandie Avenue Ave Los Angeles 90044,,,POINT (6470666.497195 1799546.982219),False,10908 1/4 S Normandie Ave Los Angeles 90044,36498,10908 1/4 S Normandie Ave Los Angeles 90044,10908 1/4 S Normandie Ave Los Angeles 90044,True,2499,20C9A25D-51D8-4DD2-B930-879E3C707541_10908_1/4_S_Normandie_Ave_Los_Angeles_90044,10908 1/4 S Normandie Ave Los Angeles 90044,3863,10908 1/4 S Normandie Ave Los Angeles 90044,20C9A25D-51D8-4DD2-B930-879E3C707541_10908_1/4_S_Normandie_Ave_Los_Angeles_90044,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
36501,5,1/4 S VANCOUVER AVE LOS ANGELES 90022,1016 1/4 S Vancouver Ave Los Angeles 90022,,5245011036,,1016.0,1/4,,South,,,Vancouver,Avenue,,,,,,,,,,,,,90022,,Unincorporated,Los Angeles,East Los Angeles,,,,LACO DPW House Numbering Map,{B1290B84-F9CD-4CD2-AF95-C17D39EA8140},0.0,,B1290B84-F9CD-4CD2-AF95-C17D39EA8140,Unknown,,S,,,Ave,S Vancouver Ave,2016-04-21 13:55:39+00:00,B1290B84-F9CD-4CD2-AF95-C17D39EA8140_1016_1/4_S_Vancouver_Ave_Los_Angeles_90022,Vancouver,1016 1/4 S Vancouver Avenue Ave Los Angeles 90022,,,POINT (6513159.271133 1829251.048139),False,1016 1/4 S Vancouver Ave Los Angeles 90022,36501,1016 1/4 S Vancouver Ave Los Angeles 90022,1016 1/4 S Vancouver Ave Los Angeles 90022,True,2500,B1290B84-F9CD-4CD2-AF95-C17D39EA8140_1016_1/4_S_Vancouver_Ave_Los_Angeles_90022,1016 1/4 S Vancouver Ave Los Angeles 90022,3864,1016 1/4 S Vancouver Ave Los Angeles 90022,B1290B84-F9CD-4CD2-AF95-C17D39EA8140_1016_1/4_S_Vancouver_Ave_Los_Angeles_90022,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
36504,5,1/4 S WHITE AVE COMPTON 90221,14805 1/4 S White Ave Compton 90221,,6195017022,,14805.0,1/4,,South,,,White,Avenue,,,,,,,,,,,,,90221,,Unincorporated,Compton,East Rancho Dominguez,,,,LACO DPW House Numbering Map,{2172849F-3F2A-4A08-82C4-58B488021047},0.0,,2172849F-3F2A-4A08-82C4-58B488021047,Unknown,,S,,,Ave,S White Ave,2022-11-16 11:08:06+00:00,2172849F-3F2A-4A08-82C4-58B488021047_14805_1/4_S_White_Ave_Compton_90221,White,14805 1/4 S White Avenue Ave Compton 90221,,,POINT (6502161.661895 1785541.317974),False,14805 1/4 S White Ave Compton 90221,36504,14805 1/4 S White Ave Compton 90221,14805 1/4 S White Ave Compton 90221,True,2501,2172849F-3F2A-4A08-82C4-58B488021047_14805_1/4_S_White_Ave_Compton_90221,14805 1/4 S White Ave Compton 90221,3865,14805 1/4 S White Ave Compton 90221,2172849F-3F2A-4A08-82C4-58B488021047_14805_1/4_S_White_Ave_Compton_90221,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
36507,5,1/4 W 105TH ST LOS ANGELES 90044,1017 1/4 W 105th St Los Angeles 90044,,6060020005,,1017.0,1/4,,West,,,105th,Street,,,,,,,,,,,,,90044,,Unincorporated,Los Angeles,,,,,LACO DPW House Numbering Map,{DCF2D8C4-B10B-4E83-825A-BF06205F9036},0.0,,DCF2D8C4-B10B-4E83-825A-BF06205F9036,Unknown,,W,,,St,W 105th St,2015-05-04 17:18:32+00:00,DCF2D8C4-B10B-4E83-825A-BF06205F9036_1017_1/4_W_105th_St_Los_Angeles_90044,105th,1017 1/4 W 105th Street St Los Angeles 90044,,,POINT (6472919.07307 1801222.347635),False,1017 1/4 W 105th St Los Angeles 90044,36507,1017 1/4 W 105th St Los Angeles 90044,1017 1/4 W 105th St Los Angeles 90044,True,2502,DCF2D8C4-B10B-4E83-825A-BF06205F9036_1017_1/4_W_105th_St_Los_Angeles_90044,1017 1/4 W 105th St Los Angeles 90044,3866,1017 1/4 W 105th St Los Angeles 90044,DCF2D8C4-B10B-4E83-825A-BF06205F9036_1017_1/4_W_105th_St_Los_Angeles_90044,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
36540,5,1/4 W SLAUSON AVE LOS ANGELES 90056,4801 1/4 W Slauson Ave Los Angeles 90056,,5009004010,,4801.0,1/4,,West,,,Slauson,Avenue,,,,,,,,,,,,,90056,,Unincorporated,Los Angeles,Baldwin Hills,,,,LACO DPW House Numbering Map,{051F1A2D-AA98-4C9A-A61F-E70D1C9B2EC6},0.0,,051F1A2D-AA98-4C9A-A61F-E70D1C9B2EC6,Unknown,,W,,,Ave,W Slauson Ave,2015-05-07 21:54:15+00:00,051F1A2D-AA98-4C9A-A61F-E70D1C9B2EC6_4801_1/4_W_Slauson_Ave_Los_Angeles_90056,Slauson,4801 1/4 W Slauson Avenue Ave Los Angeles 90056,,,POINT (6452297.231768 1818406.437611),False,4801 1/4 W Slauson Ave Los Angeles 90056,36540,4801 1/4 W Slauson Ave Los Angeles 90056,4801 1/4 W Slauson Ave Los Angeles 90056,True,2503,051F1A2D-AA98-4C9A-A61F-E70D1C9B2EC6_4801_1/4_W_Slauson_Ave_Los_Angeles_90056,4801 1/4 W Slauson Ave Los Angeles 90056,3867,4801 1/4 W Slauson Ave Los Angeles 90056,051F1A2D-AA98-4C9A-A61F-E70D1C9B2EC6_4801_1/4_W_Slauson_Ave_Los_Angeles_90056,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
36544,5,1/4 W VILLAGE GREEN LOS ANGELES 90016,5152 1/4 W Village Green Los Angeles 90016,,5025012001,,5152.0,1/4,,West,,,Village Green,,,,,,,,,,,,,,90016,,Los Angeles,Los Angeles,,,,,LA City,{E53EF229-3337-4DA5-9E74-4763C242596C},0.0,,E53EF229-3337-4DA5-9E74-4763C242596C,Unknown,,W,,,,W Village Green ,2024-05-12 21:05:27+00:00,E53EF229-3337-4DA5-9E74-4763C242596C_5152_1/4_W_Village_Green__Los_Angeles_90016,Village Green,5152 1/4 W Village Green Los Angeles 90016,,,POINT (6453395.608836 1830017.920621),False,5152 1/4 W Village Green  Los Angeles 90016,36544,5152 1/4 W Village Green  Los Angeles 90016,5152 1/4 W Village Green Los Angeles 90016,True,2504,E53EF229-3337-4DA5-9E74-4763C242596C_5152_1/4_W_Village_Green__Los_Angeles_90016,5152 1/4 W Village Green Los Angeles 90016,3868,5152 1/4 W Village Green  Los Angeles 90016,E53EF229-3337-4DA5-9E74-4763C242596C_5152_1/4_W_Village_Green__Los_Angeles_90016,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
36573,5,3/4 E 77TH ST LOS ANGELES 90001,1116 3/4 E 77th St Los Angeles 90001,,6024013007,,1116.0,3/4,,East,,,77th,Street,,,,,,,,,,,,,90001,,Unincorporated,Los Angeles,,,,,LACO DPW House Numbering Map,{E77F9ED1-0E78-4819-861F-FD2D52AFF165},0.0,,E77F9ED1-0E78-4819-861F-FD2D52AFF165,Unknown,,E,,,St,E 77th St,2015-05-04 10:36:35+00:00,E77F9ED1-0E78-4819-861F-FD2D52AFF165_1116_3/4_E_77th_St_Los_Angeles_90001,77th,1116 3/4 E 77th Street St Los Angeles 90001,,,POINT (6484105.398467 1811358.008466),False,1116 3/4 E 77th St Los Angeles 90001,36573,1116 3/4 E 77th St Los Angeles 90001,1116 3/4 E 77th St Los Angeles 90001,True,2505,E77F9ED1-0E78-4819-861F-FD2D52AFF165_1116_3/4_E_77th_St_Los_Angeles_90001,1116 3/4 E 77th St Los Angeles 90001,3869,1116 3/4 E 77th St Los Angeles 90001,E77F9ED1-0E78-4819-861F-FD2D52AFF165_1116_3/4_E_77th_St_Los_Angeles_90001,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
36577,5,3/4 E AVE LOS ANGELES 90001,1117 3/4 E Florence Ave Los Angeles 90001,,6010015029,,1117.0,3/4,,East,,,Florence,Avenue,,,,,,,,,,,,,90001,,Unincorporated,Los Angeles,,,,,LACO DPW House Numbering Map,{6D03FFDF-D9C2-45E2-B1E7-E05CE7F8B7E8},0.0,,6D03FFDF-D9C2-45E2-B1E7-E05CE7F8B7E8,Unknown,,E,,,Ave,E Florence Ave,2015-05-04 20:29:07+00:00,6D03FFDF-D9C2-45E2-B1E7-E05CE7F8B7E8_1117_3/4_E_Florence_Ave_Los_Angeles_90001,Florence,1117 3/4 E Florence Avenue Ave Los Angeles 90001,,,POINT (6484132.096248 1813407.581467),False,1117 3/4 E Florence Ave Los Angeles 90001,36577,1117 3/4 E Florence Ave Los Angeles 90001,1117 3/4 E Florence Ave Los Angeles 90001,True,2506,6D03FFDF-D9C2-45E2-B1E7-E05CE7F8B7E8_1117_3/4_E_Florence_Ave_Los_Angeles_90001,1117 3/4 E Florence Ave Los Angeles 90001,3870,1117 3/4 E Florence Ave Los Angeles 90001,6D03FFDF-D9C2-45E2-B1E7-E05CE7F8B7E8_1117_3/4_E_Florence_Ave_Los_Angeles_90001,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
36582,5,3/4 LYONS AVE NEWHALL 91321,24500 3/4 Lyons Ave Newhall 91321,,2825015015,,24500.0,3/4,,,,,Lyons,Avenue,,,,,,,,,,,,,91321,,Santa Clarita,Newhall,,,,,Santa Clarita,{D575BBFA-55BA-414F-BA83-6D49BEF8A4BD},0.0,,D575BBFA-55BA-414F-BA83-6D49BEF8A4BD,Unknown,,,,,Ave,Lyons Ave,2024-07-02 00:53:08+00:00,D575BBFA-55BA-414F-BA83-6D49BEF8A4BD_24500_3/4_Lyons_Ave_Newhall_91321,Lyons,24500 3/4 Lyons Avenue Ave Santa Clarita 91321,,,POINT (6392026.300801 1960068.865899),False,24500 3/4 Lyons Ave Newhall 91321,36582,24500 3/4 Lyons Ave Newhall 91321,24500 3/4 Lyons Ave Newhall 91321,True,2507,D575BBFA-55BA-414F-BA83-6D49BEF8A4BD_24500_3/4_Lyons_Ave_Newhall_91321,24500 3/4 Lyons Ave Newhall 91321,3871,24500 3/4 Lyons Ave Newhall 91321,D575BBFA-55BA-414F-BA83-6D49BEF8A4BD_24500_3/4_Lyons_Ave_Newhall_91321,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
36584,5,3/4 MONTROSE AVE MONTROSE 91020,2120 3/4 Montrose Ave Montrose 91020,,5807008013,,2120.0,3/4,,,,,Montrose,Avenue,,,,,,,,,,,,,91020,,Unincorporated,Montrose,,,,,LACO DPW House Numbering Map,{C1285181-24F0-4E1E-AE3A-F49569C9F239},0.0,,C1285181-24F0-4E1E-AE3A-F49569C9F239,Unknown,,,,,Ave,Montrose Ave,2015-05-07 20:05:50+00:00,C1285181-24F0-4E1E-AE3A-F49569C9F239_2120_3/4_Montrose_Ave_Montrose_91020,Montrose,2120 3/4 Montrose Avenue Ave Montrose 91020,,,POINT (6493558.411713 1897870.637278),False,2120 3/4 Montrose Ave Montrose 91020,36584,2120 3/4 Montrose Ave Montrose 91020,2120 3/4 Montrose Ave Montrose 91020,True,2508,C1285181-24F0-4E1E-AE3A-F49569C9F239_2120_3/4_Montrose_Ave_Montrose_91020,2120 3/4 Montrose Ave Montrose 91020,3872,2120 3/4 Montrose Ave Montrose 91020,C1285181-24F0-4E1E-AE3A-F49569C9F239_2120_3/4_Montrose_Ave_Montrose_91020,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
36608,5,3/4 S FERRIS AVE LOS ANGELES 90022,523 3/4 S Ferris Ave Los Angeles 90022,,5248018028,,523.0,3/4,,South,,,Ferris,Avenue,,,,,,,,,,,,,90022,,Unincorporated,Los Angeles,East Los Angeles,,,,LACO DPW House Numbering Map,{7006B4A1-C52B-4BBC-A470-1F9CEB5A6B0E},0.0,,7006B4A1-C52B-4BBC-A470-1F9CEB5A6B0E,Unknown,,S,,,Ave,S Ferris Ave,2015-05-04 16:46:30+00:00,7006B4A1-C52B-4BBC-A470-1F9CEB5A6B0E_523_3/4_S_Ferris_Ave_Los_Angeles_90022,Ferris,523 3/4 S Ferris Avenue Ave Los Angeles 90022,,,POINT (6512594.029481 1832555.183591),False,523 3/4 S Ferris Ave Los Angeles 90022,36608,523 3/4 S Ferris Ave Los Angeles 90022,523 3/4 S Ferris Ave Los Angeles 90022,True,2509,7006B4A1-C52B-4BBC-A470-1F9CEB5A6B0E_523_3/4_S_Ferris_Ave_Los_Angeles_90022,523 3/4 S Ferris Ave Los Angeles 90022,3873,523 3/4 S Ferris Ave Los Angeles 90022,7006B4A1-C52B-4BBC-A470-1F9CEB5A6B0E_523_3/4_S_Ferris_Ave_Los_Angeles_90022,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
38699,6,1/2 6TH ST HERMOSA BEACH 90254,1021 1/2 6th St Hermosa Beach 90254,,4186014011,,1021.0,1/2,,,,,6th,Street,,,,,,,,,,,,,90254,,Hermosa Beach,Hermosa Beach,,,,,Hermosa Beach GIS,{A9F24E32-AF0C-41E9-A7E0-362A887E1FA8},0.0,,A9F24E32-AF0C-41E9-A7E0-362A887E1FA8,Unknown,,,,,St,6th St,2015-03-25 14:20:24+00:00,A9F24E32-AF0C-41E9-A7E0-362A887E1FA8_1021_1/2_6th_St_Hermosa_Beach_90254,6th,1021 1/2 6th Street St Hermosa Beach 90254,,,POINT (6443525.819193 1771748.510586),False,1021 1/2 6th St Hermosa Beach 90254,38699,1021 1/2 6th St Hermosa Beach 90254,1021 1/2 6th St Hermosa Beach 90254,True,2573,A9F24E32-AF0C-41E9-A7E0-362A887E1FA8_1021_1/2_6th_St_Hermosa_Beach_90254,1021 1/2 6th St Hermosa Beach 90254,3880,1021 1/2 6th St Hermosa Beach 90254,A9F24E32-AF0C-41E9-A7E0-362A887E1FA8_1021_1/2_6th_St_Hermosa_Beach_90254,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
38702,6,1/2 ATCHISON ST PASADENA 91104,1515 1/2 Atchison St Pasadena 91104,,5850004023,,1515.0,1/2,,,,,Atchison,Street,,,,,,,,,,,,,91104,,Unincorporated,Pasadena,,,,,LACO DPW Add,{7E23D1EF-BCBE-49B3-A66A-6D3DBE5BAB6C},0.0,,7E23D1EF-BCBE-49B3-A66A-6D3DBE5BAB6C,Unknown,,,,,St,Atchison St,2021-04-21 10:57:39+00:00,7E23D1EF-BCBE-49B3-A66A-6D3DBE5BAB6C_1515_1/2_Atchison_St_Pasadena_91104,Atchison,1515 1/2 Atchison Street St Pasadena 91104,,,POINT (6525583.208227 1886604.286451),False,1515 1/2 Atchison St Pasadena 91104,38702,1515 1/2 Atchison St Pasadena 91104,1515 1/2 Atchison St Pasadena 91104,True,2575,7E23D1EF-BCBE-49B3-A66A-6D3DBE5BAB6C_1515_1/2_Atchison_St_Pasadena_91104,1515 1/2 Atchison St Pasadena 91104,3881,1515 1/2 Atchison St Pasadena 91104,7E23D1EF-BCBE-49B3-A66A-6D3DBE5BAB6C_1515_1/2_Atchison_St_Pasadena_91104,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
38707,6,1/2 CLAREMONT AVE LONG BEACH 90803,110 1/2 Claremont Ave Long Beach 90803,,7245004011,,110.0,1/2,,,,,Claremont,Avenue,,,,,,,,,,,,,90803,,Long Beach,Long Beach,,,,,Long Beach GIS,{1FF59B33-96DC-4D4B-828C-AD7117ACDC1D},0.0,,1FF59B33-96DC-4D4B-828C-AD7117ACDC1D,Unknown,,,,,Ave,Claremont Ave,2024-05-12 21:05:27+00:00,1FF59B33-96DC-4D4B-828C-AD7117ACDC1D_110_1/2_Claremont_Ave_Long_Beach_90803,Claremont,110 1/2 Claremont Avenue Ave Long Beach 90803,,,POINT (6521441.036722 1733565.62665),False,110 1/2 Claremont Ave Long Beach 90803,38707,110 1/2 Claremont Ave Long Beach 90803,110 1/2 Claremont Ave Long Beach 90803,True,2576,1FF59B33-96DC-4D4B-828C-AD7117ACDC1D_110_1/2_Claremont_Ave_Long_Beach_90803,110 1/2 Claremont Ave Long Beach 90803,3882,110 1/2 Claremont Ave Long Beach 90803,1FF59B33-96DC-4D4B-828C-AD7117ACDC1D_110_1/2_Claremont_Ave_Long_Beach_90803,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
38708,6,1/2 COLE PL HUNTINGTON PARK 90255,2424 1/2 Cole Pl Huntington Park 90255,,6202026015,,2424.0,1/2,,,,,Cole,Place,,,,,,,,,,,,,90255,,Unincorporated,Huntington Park,Walnut Park,,,,LACO DPW Add,{3FDE8FE7-AB2F-4757-BDC1-DB9F7AB35A5E},0.0,,3FDE8FE7-AB2F-4757-BDC1-DB9F7AB35A5E,Unknown,,,,,Pl,Cole Pl,2020-06-24 12:26:39+00:00,3FDE8FE7-AB2F-4757-BDC1-DB9F7AB35A5E_2424_1/2_Cole_Pl_Huntington_Park_90255,Cole,2424 1/2 Cole Place Pl Huntington Park 90255,,,POINT (6492125.031377 1809159.340947),False,2424 1/2 Cole Pl Huntington Park 90255,38708,2424 1/2 Cole Pl Huntington Park 90255,2424 1/2 Cole Pl Huntington Park 90255,True,2577,3FDE8FE7-AB2F-4757-BDC1-DB9F7AB35A5E_2424_1/2_Cole_Pl_Huntington_Park_90255,2424 1/2 Cole Pl Huntington Park 90255,3883,2424 1/2 Cole Pl Huntington Park 90255,3FDE8FE7-AB2F-4757-BDC1-DB9F7AB35A5E_2424_1/2_Cole_Pl_Huntington_Park_90255,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
38709,6,1/2 COLLEGE AVE CULVER CITY 90232,3813 1/2 College Ave Culver City 90232,,4208022017,,3813.0,1/2,,,,,College,Avenue,,,,,,,,,,,,,90232,,Culver City,Culver City,,,,,Culver GIS,{F10F8797-4B9B-4DAC-8919-DAC8FA9EE332},0.0,,F10F8797-4B9B-4DAC-8919-DAC8FA9EE332,Unknown,,,,,Ave,College Ave,2015-03-24 20:45:14+00:00,F10F8797-4B9B-4DAC-8919-DAC8FA9EE332_3813_1/2_College_Ave_Culver_City_90232,College,3813 1/2 College Avenue Ave Culver City 90232,,,POINT (6436839.163275 1828252.879532),False,3813 1/2 College Ave Culver City 90232,38709,3813 1/2 College Ave Culver City 90232,3813 1/2 College Ave Culver City 90232,True,2578,F10F8797-4B9B-4DAC-8919-DAC8FA9EE332_3813_1/2_College_Ave_Culver_City_90232,3813 1/2 College Ave Culver City 90232,3884,3813 1/2 College Ave Culver City 90232,F10F8797-4B9B-4DAC-8919-DAC8FA9EE332_3813_1/2_College_Ave_Culver_City_90232,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
38712,6,1/2 DELIGHT ST CANYON COUNTRY 91351,18735 1/2 Delight St Canyon Country 91351,,2802011016,,18735.0,1/2,,,,,Delight,Street,,,,,,,,,,,,,91351,,Santa Clarita,Canyon Country,Santa Clarita,,,,Santa Clarita,{00D38C4F-B1A7-42AD-943B-C2DE2B9785B1},0.0,,00D38C4F-B1A7-42AD-943B-C2DE2B9785B1,Unknown,,,,,St,Delight St,2024-07-02 00:53:08+00:00,00D38C4F-B1A7-42AD-943B-C2DE2B9785B1_18735_1/2_Delight_St_Canyon_Country_91351,Delight,18735 1/2 Delight Street St Santa Clarita 91351,,,POINT (6421653.386888 1977542.200047),False,18735 1/2 Delight St Canyon Country 91351,38712,18735 1/2 Delight St Canyon Country 91351,18735 1/2 Delight St Canyon Country 91351,True,2579,00D38C4F-B1A7-42AD-943B-C2DE2B9785B1_18735_1/2_Delight_St_Canyon_Country_91351,18735 1/2 Delight St Canyon Country 91351,3885,18735 1/2 Delight St Canyon Country 91351,00D38C4F-B1A7-42AD-943B-C2DE2B9785B1_18735_1/2_Delight_St_Canyon_Country_91351,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
38713,6,1/2 DUQUESNE AVE CULVER CITY 90232,4037 1/2 Duquesne Ave Culver City 90232,,4207009006,,4037.0,1/2,,,,,Duquesne,Avenue,,,,,,,,,,,,,90232,,Culver City,Culver City,,,,,Culver GIS,{55E8829C-F2B9-472B-B024-06D223B4F5C9},0.0,,55E8829C-F2B9-472B-B024-06D223B4F5C9,Unknown,,,,,Ave,Duquesne Ave,2015-03-24 20:45:14+00:00,55E8829C-F2B9-472B-B024-06D223B4F5C9_4037_1/2_Duquesne_Ave_Culver_City_90232,Duquesne,4037 1/2 Duquesne Avenue Ave Culver City 90232,,,POINT (6441797.891218 1830021.449486),False,4037 1/2 Duquesne Ave Culver City 90232,38713,4037 1/2 Duquesne Ave Culver City 90232,4037 1/2 Duquesne Ave Culver City 90232,True,2580,55E8829C-F2B9-472B-B024-06D223B4F5C9_4037_1/2_Duquesne_Ave_Culver_City_90232,4037 1/2 Duquesne Ave Culver City 90232,3886,4037 1/2 Duquesne Ave Culver City 90232,55E8829C-F2B9-472B-B024-06D223B4F5C9_4037_1/2_Duquesne_Ave_Culver_City_90232,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
